t,theta1,omega1,theta2,omega2,x2,y2,energy
0.4750000000,0.3290284318,-5.3832158922,0.6205621792,3.7055776408,0.9046163452,-1.7599084091,-9.8100000352
0.4800000000,0.3022457215,-5.3287813098,0.6387824261,3.5806201904,0.8938832674,-1.7574927173,-9.8100002843
0.4850000000,0.2757500601,-5.2686768710,0.6563514382,3.4454908442,0.8824991793,-1.7544452134,-9.8100004595
0.4900000000,0.2495657192,-5.2045052747,0.6732242903,3.3025253438,0.8704931792,-1.7508351291,-9.8100005663
0.4950000000,0.2237094189,-5.1376783305,0.6893671133,3.1538015263,0.8578970693,-1.7467299485,-9.8100006173
0.5000000000,0.1981913509,-5.0693937934,0.7047557025,3.0011042779,0.8447441607,-1.7421941398,-9.8100006275
0.5050000000,0.1730162597,-5.0006339242,0.7193740319,2.8459215083,0.8310682911,-1.7372883220,-9.8100006110
0.5100000000,0.1481844921,-4.9321785783,0.7332128046,2.6894610127,0.8169030544,-1.7320687927,-9.8100005792
0.5150000000,0.1236929579,-4.8646265986,0.7462681212,2.5326794200,0.8022812288,-1.7265873359,-9.8100005405
0.5200000000,0.0995359738,-4.7984207828,0.7585403086,2.3763165135,0.7872343726,-1.7208912344,-9.8100005005
0.5250000000,0.0757059793,-4.7338732052,0.7700329239,2.2209303266,0.7717925579,-1.7150234205,-9.8100004628
0.5300000000,0.0521941306,-4.6711889361,0.7807519297,2.0669301998,0.7559842131,-1.7090227159,-9.8100004291
0.5350000000,0.0289907814,-4.6104871449,0.7907050258,1.9146063154,0.7398360455,-1.7029241201,-9.8100004002
0.5400000000,0.0060858659,-4.5518192102,0.7999011188,1.7641551330,0.7233730245,-1.6967591202,-9.8100003762
0.5450000000,-0.0165308010,-4.4951838545,0.8083499086,1.6157007135,0.7066184053,-1.6905560032,-9.8100003567
0.5500000000,-0.0388692929,-4.4405395398,0.8160615717,1.4693122315,0.6895937806,-1.6843401584,-9.8100003412
0.5550000000,-0.0609393965,-4.3878144603,0.8230465234,1.3250181255,0.6723191504,-1.6781343615,-9.8100003291
0.5600000000,-0.0827504804,-4.3369144951,0.8293152432,1.1828173802,0.6548130006,-1.6719590377,-9.8100003199
0.5650000000,-0.1043114003,-4.2877294709,0.8348781510,1.0426884167,0.6370923871,-1.6658325011,-9.8100003130
0.5700000000,-0.1256304315,-4.2401380493,0.8397455221,0.9045960249,0.6191730201,-1.6597711706,-9.8100003080
0.5750000000,-0.1467152225,-4.1940115095,0.8439274332,0.7684967107,0.6010693468,-1.6537897633,-9.8100003045
0.5800000000,-0.1675727662,-4.1492166552,0.8474337315,0.6343427744,0.5827946308,-1.6479014661,-9.8100003021
